transaction_id,amount,failure_reason,ml_recovery_probability,ai_recommended_action,approved_action,guardrail_reason,simulated_recovery_probability,simulated_recovered
TXN001900,667.93,Bank Timeout,0.7558,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN001901,796.33,Authentication Failed,0.3554,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN001902,481.01,Network Error,0.793,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN001904,387.72,Network Error,0.5127,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN001908,1971.29,Authentication Failed,0.5774,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN001912,614.92,Expired Card,0.1042,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN001913,595.05,Authentication Failed,0.4028,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN001918,159.97,Network Error,0.5665,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN001920,669.3,Expired Card,0.0795,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN001922,1462.1,Network Error,0.6625,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN001925,1416.54,Expired Card,0.2223,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN001927,354.84,Expired Card,0.1417,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN001932,1211.73,Expired Card,0.1749,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN001939,354.6,Expired Card,0.0957,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN001941,1924.68,Insufficient Funds,0.5803,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN001944,1381.9,Expired Card,0.1478,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN001947,2853.85,Expired Card,0.0654,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN001949,1792.36,Network Error,0.6249,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN001952,672.29,Authentication Failed,0.4162,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN001958,298.18,Insufficient Funds,0.5403,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN001960,1595.88,Expired Card,0.1142,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN001961,3501.7,Bank Timeout,0.78,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False
TXN001963,1071.3,Bank Timeout,0.8477,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN001965,5510.78,Network Error,0.7362,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN001966,1318.74,Network Error,0.5881,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN001973,324.99,Bank Timeout,0.7623,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN001974,2341.31,Bank Timeout,0.8449,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN001975,2774.65,Bank Timeout,0.62,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.83,True
TXN001976,1416.34,Authentication Failed,0.3594,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN001977,345.56,Bank Timeout,0.7868,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN001979,1533.04,Authentication Failed,0.4706,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN001983,912.31,Authentication Failed,0.4311,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN001985,848.69,Expired Card,0.1012,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN001992,1746.73,Bank Timeout,0.773,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN001995,3492.03,Authentication Failed,0.4218,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN001998,300.17,Bank Timeout,0.7507,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN001999,1103.11,Insufficient Funds,0.6033,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN002004,64.65,Expired Card,0.1294,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002005,512.37,Bank Timeout,0.6816,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN002006,834.26,Network Error,0.7453,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN002007,2993.25,Authentication Failed,0.4386,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002008,736.47,Expired Card,0.0919,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002010,1667.65,Expired Card,0.3263,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN002013,963.12,Insufficient Funds,0.574,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN002017,1175.69,Bank Timeout,0.8301,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN002018,478.71,Insufficient Funds,0.5243,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN002020,889.44,Bank Timeout,0.4559,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN002023,848.88,Authentication Failed,0.3572,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002024,160.12,Authentication Failed,0.4257,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002029,1623.18,Bank Timeout,0.5183,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN002032,408.92,Authentication Failed,0.4393,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,True
TXN002035,685.93,Bank Timeout,0.8562,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN002038,299.25,Expired Card,0.1612,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN002039,585.31,Bank Timeout,0.7419,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN002041,409.1,Network Error,0.7777,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN002048,1254.9,Authentication Failed,0.4165,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002053,1306.58,Authentication Failed,0.4472,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN002057,652.33,Authentication Failed,0.3861,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002058,876.76,Expired Card,0.1594,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN002059,267.32,Expired Card,0.0911,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002060,1384.1,Expired Card,0.3685,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN002065,245.91,Bank Timeout,0.5354,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN002068,260.19,Expired Card,0.114,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002070,2364.83,Authentication Failed,0.4794,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN002071,648.26,Expired Card,0.1523,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002072,627.55,Insufficient Funds,0.3763,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002074,500.67,Authentication Failed,0.5249,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN002087,1188.95,Authentication Failed,0.3973,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002090,455.21,Insufficient Funds,0.4075,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002098,4597.82,Expired Card,0.2021,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN002101,289.05,Insufficient Funds,0.5386,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN002102,331.69,Insufficient Funds,0.6015,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN002109,2393.64,Insufficient Funds,0.4649,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002110,1097.3,Insufficient Funds,0.4824,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN002111,1568.05,Authentication Failed,0.4024,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002113,2467.0,Authentication Failed,0.5418,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN002115,3914.03,Authentication Failed,0.4648,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002118,412.19,Network Error,0.69,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN002120,430.0,Bank Timeout,0.6443,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN002123,2642.79,Insufficient Funds,0.5558,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN002128,1203.83,Authentication Failed,0.3829,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN002129,625.08,Authentication Failed,0.363,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN002130,238.83,Bank Timeout,0.6942,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.83,True
TXN002131,619.18,Bank Timeout,0.599,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN002135,1098.37,Insufficient Funds,0.6249,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN002139,3754.33,Authentication Failed,0.5111,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002142,7408.43,Expired Card,0.224,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002149,388.59,Authentication Failed,0.468,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN002154,546.23,Authentication Failed,0.4248,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002158,613.34,Authentication Failed,0.4584,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN002160,398.53,Bank Timeout,0.643,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN002167,429.58,Authentication Failed,0.3349,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN002169,744.41,Network Error,0.6362,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN002171,3171.92,Network Error,0.4902,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN002172,6421.12,Expired Card,0.1645,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002173,741.6,Insufficient Funds,0.6188,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN002174,670.09,Bank Timeout,0.8734,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN002176,697.28,Insufficient Funds,0.4345,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN002181,2721.01,Authentication Failed,0.4301,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002182,969.52,Insufficient Funds,0.4931,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN002188,2789.72,Network Error,0.7568,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN002191,728.98,Expired Card,0.3602,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN002193,705.0,Authentication Failed,0.3551,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002197,6172.08,Insufficient Funds,0.5882,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002198,247.35,Authentication Failed,0.4404,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002201,1593.05,Network Error,0.7232,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN002202,2063.2,Expired Card,0.0861,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002205,2065.9,Network Error,0.7881,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN002211,3333.61,Authentication Failed,0.5217,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN002215,5585.94,Bank Timeout,0.8036,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN002217,1018.85,Authentication Failed,0.5054,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False
TXN002221,2097.42,Authentication Failed,0.4839,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002222,2254.24,Network Error,0.7258,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False
TXN002225,599.97,Network Error,0.6308,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN002229,573.4,Network Error,0.6229,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN002238,1946.26,Network Error,0.6925,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,False
TXN002239,1225.65,Bank Timeout,0.8745,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN002242,691.59,Network Error,0.8285,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN002245,10137.24,Expired Card,0.1989,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN002251,258.13,Authentication Failed,0.4934,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002252,2824.47,Insufficient Funds,0.6402,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN002253,1505.06,Insufficient Funds,0.4893,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002256,1154.71,Network Error,0.6469,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN002262,4367.92,Expired Card,0.1943,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN002264,348.26,Bank Timeout,0.8061,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN002268,656.85,Insufficient Funds,0.4012,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002269,392.48,Expired Card,0.1396,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002270,3571.37,Bank Timeout,0.8842,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN002272,1224.31,Bank Timeout,0.7906,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False
TXN002274,288.68,Network Error,0.6875,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,True
TXN002276,375.56,Bank Timeout,0.6854,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.83,False
TXN002278,3400.62,Insufficient Funds,0.5216,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002281,881.59,Network Error,0.5951,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN002283,1796.6,Bank Timeout,0.7879,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN002285,417.29,Insufficient Funds,0.5079,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN002286,2094.96,Bank Timeout,0.8641,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN002288,852.56,Bank Timeout,0.7843,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True
TXN002289,1791.02,Expired Card,0.1521,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN002296,1487.93,Expired Card,0.0879,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002299,397.44,Expired Card,0.3287,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN002302,3427.9,Authentication Failed,0.4579,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN002306,272.52,Authentication Failed,0.5951,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN002309,633.63,Insufficient Funds,0.5291,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002310,2113.79,Bank Timeout,0.8748,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False
TXN002311,1372.02,Expired Card,0.1735,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002312,129.07,Network Error,0.7814,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN002323,6090.01,Network Error,0.6536,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,False
TXN002324,753.09,Expired Card,0.1479,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN002325,1343.44,Expired Card,0.0909,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002326,261.27,Network Error,0.6777,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,True
TXN002328,1191.34,Expired Card,0.3752,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN002330,405.94,Insufficient Funds,0.4663,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002331,267.12,Expired Card,0.0916,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002332,4414.96,Insufficient Funds,0.665,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN002333,573.77,Authentication Failed,0.4537,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN002338,1927.81,Insufficient Funds,0.6416,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN002341,1478.56,Insufficient Funds,0.5281,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002342,3513.43,Authentication Failed,0.5276,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN002344,595.9,Insufficient Funds,0.5076,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False
TXN002347,1127.22,Network Error,0.8088,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True
TXN002352,1436.86,Insufficient Funds,0.3991,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002356,307.68,Bank Timeout,0.7857,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False
TXN002359,1473.23,Expired Card,0.1041,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN002361,884.8,Expired Card,0.2786,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN002362,1260.97,Bank Timeout,0.8322,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN002364,1298.09,Authentication Failed,0.4214,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN002366,624.95,Network Error,0.7824,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN002370,2079.1,Expired Card,0.2112,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True
TXN002373,3454.55,Insufficient Funds,0.5419,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002380,625.53,Authentication Failed,0.3758,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False
TXN002385,312.81,Bank Timeout,0.5266,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN002387,742.57,Insufficient Funds,0.4697,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True
TXN002388,482.81,Network Error,0.7019,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False
TXN002398,2426.89,Authentication Failed,0.4949,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True
TXN002402,443.32,Expired Card,0.1198,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN002407,1349.25,Expired Card,0.1588,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN002409,561.2,Expired Card,0.2603,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False
TXN002416,781.76,Bank Timeout,0.593,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False
TXN002418,427.81,Bank Timeout,0.8431,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False
TXN002419,862.46,Expired Card,0.152,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False
TXN002430,380.74,Bank Timeout,0.7165,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False
