transaction_id,amount,failure_reason,ml_recovery_probability,ai_recommended_action,approved_action,guardrail_reason,simulated_recovery_probability,simulated_recovered,execution_type,decision_status,processed_at,timestamp,previous_failed_attempts,ai_recommendation,ai_priority,ai_fallback_used,guardrail_decision,action_executed,recovery_result,revenue_rescued
TXN002698,3570.95,Network Error,0.5733,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002699,209.62,Authentication Failed,0.5303,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002704,426.38,Authentication Failed,0.4704,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002705,3287.28,Authentication Failed,0.4711,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002707,212.59,Authentication Failed,0.5087,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002708,635.33,Expired Card,0.0779,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002709,330.33,Expired Card,0.0692,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002715,1798.46,Expired Card,0.1902,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002716,3513.89,Insufficient Funds,0.5297,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002720,862.85,Expired Card,0.1035,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002730,1236.32,Insufficient Funds,0.5545,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002740,388.2,Expired Card,0.1143,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002747,6467.94,Authentication Failed,0.5603,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002749,1201.32,Insufficient Funds,0.4229,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002751,1781.95,Expired Card,0.0768,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002752,2368.12,Authentication Failed,0.5103,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002754,1209.6,Expired Card,0.201,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002758,797.41,Authentication Failed,0.4242,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002763,492.79,Network Error,0.7184,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002764,6341.57,Bank Timeout,0.52,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002766,2413.58,Bank Timeout,0.5644,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002771,5672.33,Authentication Failed,0.4373,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002781,240.93,Network Error,0.6579,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002782,1814.76,Authentication Failed,0.4243,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002785,698.19,Network Error,0.6965,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002789,925.49,Insufficient Funds,0.4922,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002790,1692.16,Network Error,0.7891,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002794,3075.93,Insufficient Funds,0.5142,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002796,734.01,Insufficient Funds,0.5822,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002799,3627.75,Expired Card,0.118,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002804,2760.36,Authentication Failed,0.3421,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002807,662.24,Network Error,0.6966,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002808,4062.96,Insufficient Funds,0.5394,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002810,2714.18,Authentication Failed,0.4162,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002812,1136.65,Expired Card,0.2316,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002813,521.58,Network Error,0.7604,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002814,732.67,Network Error,0.6704,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002816,559.69,Expired Card,0.2079,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002819,1787.21,Bank Timeout,0.8436,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002825,870.92,Authentication Failed,0.4429,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002826,1548.15,Bank Timeout,0.6783,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002827,5983.7,Network Error,0.5724,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002828,2397.73,Bank Timeout,0.7,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002829,89.05,Bank Timeout,0.7265,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002830,982.8,Expired Card,0.1871,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002835,932.74,Insufficient Funds,0.4306,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002837,1263.33,Insufficient Funds,0.6207,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002838,1450.09,Authentication Failed,0.5762,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002840,749.06,Insufficient Funds,0.4163,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002844,1178.79,Insufficient Funds,0.4868,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002845,4666.86,Authentication Failed,0.4268,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002849,718.29,Bank Timeout,0.735,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002864,5540.81,Bank Timeout,0.5471,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002865,2215.45,Authentication Failed,0.4901,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002870,373.56,Authentication Failed,0.375,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002874,701.32,Network Error,0.6606,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002878,2059.95,Authentication Failed,0.4759,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002892,1168.78,Network Error,0.6699,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002899,2642.75,Expired Card,0.1543,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002907,954.23,Insufficient Funds,0.4576,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002909,1578.22,Bank Timeout,0.8775,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002912,3435.31,Authentication Failed,0.4683,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002913,270.1,Bank Timeout,0.6379,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002917,336.53,Insufficient Funds,0.6374,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002919,1195.98,Bank Timeout,0.7419,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002920,399.41,Authentication Failed,0.3296,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002929,1215.32,Authentication Failed,0.4598,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002944,1430.67,Authentication Failed,0.5002,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002947,583.81,Expired Card,0.449,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002959,3863.46,Authentication Failed,0.3661,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002965,5975.32,Insufficient Funds,0.647,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002966,379.96,Bank Timeout,0.7585,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002967,657.52,Network Error,0.7798,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002971,264.13,Insufficient Funds,0.464,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002975,438.93,Bank Timeout,0.824,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002977,1867.34,Network Error,0.7415,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002981,299.7,Insufficient Funds,0.5494,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002988,373.09,Authentication Failed,0.4924,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002989,2727.05,Bank Timeout,0.8257,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002991,3020.96,Network Error,0.5513,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002995,682.87,Expired Card,0.1342,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN002999,776.01,Bank Timeout,0.6077,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003001,2507.15,Network Error,0.8354,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003008,4264.58,Expired Card,0.1243,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003009,1498.5,Insufficient Funds,0.4385,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003011,774.28,Authentication Failed,0.3777,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003018,639.75,Authentication Failed,0.3832,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003024,1548.14,Bank Timeout,0.7364,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003025,751.14,Network Error,0.7174,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003026,251.02,Authentication Failed,0.4891,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003027,1440.98,Bank Timeout,0.805,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003028,8137.29,Expired Card,0.2667,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003029,3035.73,Insufficient Funds,0.6412,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003033,147.35,Insufficient Funds,0.5336,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003034,592.88,Insufficient Funds,0.4814,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003040,2365.5,Insufficient Funds,0.4554,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003044,1249.57,Insufficient Funds,0.5141,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003047,188.23,Network Error,0.8036,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003049,769.2,Insufficient Funds,0.5028,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003054,2181.36,Authentication Failed,0.4207,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003057,1802.83,Insufficient Funds,0.4931,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003058,931.0,Network Error,0.7364,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003065,105.83,Bank Timeout,0.8052,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003066,439.17,Insufficient Funds,0.5371,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003071,355.8,Network Error,0.7472,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003074,1232.97,Insufficient Funds,0.6403,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003075,1205.21,Network Error,0.709,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003076,204.45,Expired Card,0.15,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003077,157.42,Network Error,0.5173,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003078,2117.4,Authentication Failed,0.5309,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003081,1537.38,Network Error,0.7763,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003085,648.8,Network Error,0.7113,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003086,3027.23,Expired Card,0.1105,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003090,2046.45,Bank Timeout,0.8806,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003094,424.0,Expired Card,0.1442,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003096,621.35,Expired Card,0.094,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003099,1663.17,Expired Card,0.1236,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003101,1510.41,Expired Card,0.1604,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003107,4495.78,Expired Card,0.2374,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003110,1434.65,Insufficient Funds,0.5495,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003111,979.02,Bank Timeout,0.8226,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003117,289.43,Authentication Failed,0.415,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003119,4313.24,Authentication Failed,0.501,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003129,1038.33,Bank Timeout,0.7363,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003134,759.06,Network Error,0.8267,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003136,320.48,Expired Card,0.1233,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003141,1309.52,Expired Card,0.2105,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003142,362.74,Expired Card,0.1737,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003146,649.6,Network Error,0.6743,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003147,976.25,Network Error,0.4789,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003149,601.52,Authentication Failed,0.4035,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003153,1346.72,Insufficient Funds,0.6297,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN003158,642.11,Insufficient Funds,0.452,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
