transaction_id,customer_id,transaction_time,amount,payment_method,customer_success_rate,previous_failed_attempts,is_new_device,status,failure_reason,recovered
TXN003301,CUST01268,2026-01-28 18:04:00,684.08,Net Banking,0.47,4,0,Failed,Bank Timeout,1
TXN003302,CUST00014,2026-10-11 12:04:00,1429.14,UPI,0.58,1,0,Success,None,0
TXN003303,CUST00734,2026-05-03 21:22:00,201.6,Net Banking,0.51,0,1,Failed,Insufficient Funds,0
TXN003304,CUST02093,2026-09-01 05:03:00,1087.69,Wallet,0.78,0,1,Failed,Expired Card,1
TXN003305,CUST00342,2026-05-09 14:39:00,4227.31,Net Banking,0.83,2,0,Success,None,0
TXN003306,CUST01589,2026-09-22 01:54:00,631.37,Card,0.63,1,0,Success,None,0
TXN003307,CUST02541,2026-03-01 02:07:00,391.67,UPI,0.94,0,0,Success,None,0
TXN003308,CUST01402,2026-06-24 06:51:00,1569.19,Card,0.99,1,0,Success,None,0
TXN003309,CUST00123,2026-10-16 14:24:00,1436.93,Net Banking,0.46,2,1,Failed,Authentication Failed,0
TXN003310,CUST02099,2026-03-02 23:50:00,1460.22,UPI,0.51,3,0,Success,None,0
TXN003311,CUST02544,2026-09-29 02:51:00,308.05,Card,0.78,3,0,Success,None,0
TXN003312,CUST02692,2026-05-22 00:03:00,929.04,Card,0.35,3,1,Failed,Network Error,1
TXN003313,CUST00816,2026-06-14 21:34:00,1678.31,Net Banking,0.59,0,0,Failed,Bank Timeout,1
TXN003314,CUST02339,2026-08-30 23:11:00,693.79,UPI,0.36,2,0,Failed,Network Error,1
TXN003315,CUST01703,2026-11-10 20:19:00,731.38,Net Banking,0.49,0,0,Success,None,0
TXN003316,CUST00350,2026-08-05 12:07:00,2432.06,Wallet,0.81,1,0,Success,None,0
TXN003317,CUST02429,2026-06-29 23:39:00,2222.5,UPI,0.89,1,1,Success,None,0
TXN003318,CUST00491,2026-10-14 05:27:00,1657.8,Net Banking,0.97,4,0,Success,None,0
TXN003319,CUST01008,2026-04-17 20:13:00,756.29,Net Banking,0.44,2,1,Success,None,0
TXN003320,CUST00437,2026-08-31 01:19:00,2160.43,UPI,0.62,0,0,Success,None,0
TXN003321,CUST02851,2026-02-25 17:15:00,884.92,Card,0.83,2,1,Failed,Network Error,1
TXN003322,CUST01688,2026-01-28 08:20:00,769.6,Net Banking,0.57,0,0,Success,None,0
TXN003323,CUST01264,2026-01-09 06:38:00,1201.81,Wallet,0.61,2,1,Success,None,0
TXN003324,CUST01168,2026-09-17 03:48:00,1005.44,UPI,0.63,2,0,Failed,Insufficient Funds,1
TXN003325,CUST02151,2026-05-12 23:51:00,1105.02,Card,0.38,4,0,Failed,Insufficient Funds,0
TXN003326,CUST01083,2026-11-20 11:01:00,974.98,UPI,0.49,2,0,Failed,Insufficient Funds,0
TXN003327,CUST02361,2026-03-26 07:02:00,1484.91,Card,0.52,1,0,Success,None,0
TXN003328,CUST01133,2026-10-23 11:40:00,959.91,UPI,0.36,2,0,Failed,Expired Card,0
TXN003329,CUST02263,2026-11-22 23:28:00,2048.96,Net Banking,0.6,2,0,Success,None,0
TXN003330,CUST00167,2026-02-03 20:21:00,1143.56,Wallet,0.61,2,1,Success,None,0
TXN003331,CUST01103,2026-01-26 00:43:00,1015.39,Net Banking,0.92,0,0,Success,None,0
TXN003332,CUST02410,2026-11-21 13:11:00,1349.03,UPI,0.45,0,0,Success,None,0
TXN003333,CUST00175,2026-05-28 19:34:00,3452.68,Wallet,0.9,3,0,Success,None,0
TXN003334,CUST01083,2026-01-30 20:36:00,247.71,UPI,0.61,1,0,Failed,Network Error,1
TXN003335,CUST00759,2026-08-18 16:21:00,288.03,Card,0.52,4,0,Success,None,0
TXN003336,CUST01927,2026-03-03 15:58:00,5838.03,UPI,0.54,1,0,Success,None,0
TXN003337,CUST01671,2026-07-29 23:12:00,2527.46,Card,0.68,0,0,Success,None,0
TXN003338,CUST02018,2026-01-22 14:47:00,1208.64,Card,0.9,4,0,Success,None,0
TXN003339,CUST00865,2026-03-12 01:50:00,1665.25,Wallet,0.55,4,1,Success,None,0
TXN003340,CUST01411,2026-08-04 02:13:00,406.86,Net Banking,0.62,1,1,Success,None,0
TXN003341,CUST02369,2026-04-01 16:03:00,926.09,Wallet,0.99,2,0,Success,None,0
TXN003342,CUST02896,2026-08-25 01:15:00,568.19,UPI,0.41,3,0,Failed,Expired Card,0
TXN003343,CUST00006,2026-08-04 01:56:00,2963.9,Wallet,0.82,0,1,Success,None,0
TXN003344,CUST01037,2026-10-24 12:44:00,1962.03,Card,0.87,1,0,Success,None,0
TXN003345,CUST02749,2026-09-16 21:24:00,1262.01,UPI,0.97,1,0,Success,None,0
TXN003346,CUST00946,2026-09-24 05:46:00,483.09,UPI,0.71,1,0,Success,None,0
TXN003347,CUST02802,2026-03-21 10:05:00,995.44,UPI,0.53,3,0,Success,None,0
TXN003348,CUST00462,2026-08-26 07:58:00,1962.03,Net Banking,0.9,4,0,Failed,Bank Timeout,1
TXN003349,CUST02852,2026-02-08 22:34:00,451.5,UPI,0.97,0,1,Success,None,0
TXN003350,CUST00846,2026-02-23 12:23:00,884.69,Net Banking,0.91,3,0,Failed,Insufficient Funds,1
TXN003351,CUST01332,2026-08-29 02:58:00,4809.24,Net Banking,0.34,3,1,Failed,Expired Card,0
TXN003352,CUST01817,2026-03-17 06:53:00,2842.46,Net Banking,0.5,1,0,Success,None,0
TXN003353,CUST01447,2026-06-28 08:55:00,5422.22,Wallet,0.68,1,0,Success,None,0
TXN003354,CUST01122,2026-04-02 18:58:00,2816.43,Wallet,0.47,3,0,Failed,Insufficient Funds,0
TXN003355,CUST01899,2026-10-12 11:55:00,423.62,Wallet,0.42,1,0,Success,None,0
TXN003356,CUST01880,2026-03-16 05:10:00,1561.51,UPI,0.82,4,0,Success,None,0
TXN003357,CUST00453,2026-04-14 04:47:00,323.59,Wallet,0.99,2,0,Success,None,0
TXN003358,CUST00726,2026-06-22 07:10:00,680.22,Net Banking,0.51,3,0,Success,None,0
TXN003359,CUST02403,2026-04-21 09:21:00,579.08,UPI,0.6,3,0,Failed,Bank Timeout,1
TXN003360,CUST00823,2026-05-23 05:04:00,2477.07,Wallet,0.81,2,1,Failed,Network Error,0
TXN003361,CUST01968,2026-11-26 10:19:00,3384.28,Card,0.85,1,1,Success,None,0
TXN003362,CUST00071,2026-05-21 00:31:00,991.68,Card,0.54,1,1,Success,None,0
TXN003363,CUST02260,2026-02-09 23:39:00,1463.53,Card,0.53,4,0,Success,None,0
TXN003364,CUST02955,2026-09-09 04:30:00,1161.92,Net Banking,0.49,2,0,Success,None,0
TXN003365,CUST01114,2026-09-29 18:10:00,777.17,UPI,0.73,4,0,Failed,Authentication Failed,1
TXN003366,CUST00258,2026-03-29 19:51:00,5468.6,UPI,0.38,4,0,Failed,Network Error,1
TXN003367,CUST01001,2026-08-17 11:20:00,1731.91,Net Banking,0.37,4,0,Success,None,0
TXN003368,CUST02165,2026-01-08 03:00:00,3335.96,Wallet,0.72,0,0,Success,None,0
TXN003369,CUST02825,2026-07-26 18:49:00,498.12,Net Banking,0.63,4,1,Success,None,0
TXN003370,CUST00006,2026-03-10 05:16:00,1658.15,Net Banking,0.32,3,0,Failed,Insufficient Funds,1
TXN003371,CUST02953,2026-09-11 09:58:00,768.88,Net Banking,0.64,3,0,Failed,Network Error,1
TXN003372,CUST02576,2026-02-04 23:38:00,313.7,Card,0.72,3,0,Failed,Authentication Failed,1
TXN003373,CUST02559,2026-04-29 05:24:00,946.66,Wallet,0.41,1,0,Success,None,0
TXN003374,CUST01377,2026-10-04 07:36:00,618.01,UPI,0.74,2,1,Success,None,0
TXN003375,CUST02182,2026-03-24 20:36:00,630.16,Card,0.73,2,1,Success,None,0
TXN003376,CUST02304,2026-02-07 13:42:00,422.57,Wallet,0.83,0,0,Success,None,0
TXN003377,CUST00948,2026-03-16 14:57:00,367.53,Card,0.92,3,0,Failed,Authentication Failed,0
TXN003378,CUST02192,2026-09-05 22:19:00,359.41,Wallet,0.77,0,0,Success,None,0
TXN003379,CUST02943,2026-09-26 16:57:00,1190.94,Wallet,0.64,1,0,Failed,Bank Timeout,1
TXN003380,CUST01520,2026-04-04 08:57:00,764.21,Card,0.92,0,0,Success,None,0
TXN003381,CUST02407,2026-04-13 02:16:00,613.79,UPI,0.8,3,0,Success,None,0
TXN003382,CUST00857,2026-12-03 06:15:00,974.97,Wallet,0.73,0,0,Success,None,0
TXN003383,CUST02506,2026-10-21 05:49:00,5348.23,Card,0.46,0,0,Success,None,0
TXN003384,CUST02451,2026-01-17 01:58:00,356.06,Net Banking,0.71,4,0,Failed,Authentication Failed,0
TXN003385,CUST02217,2026-12-04 05:30:00,764.87,Net Banking,0.5,1,0,Success,None,0
TXN003386,CUST00887,2026-02-06 10:37:00,1518.5,Wallet,0.52,3,0,Success,None,0
TXN003387,CUST02064,2026-12-03 17:07:00,1465.51,UPI,0.35,4,0,Failed,Expired Card,0
TXN003388,CUST00001,2026-12-07 07:08:00,729.3,Net Banking,0.71,3,0,Success,None,0
TXN003389,CUST01853,2026-01-10 19:03:00,1755.0,Net Banking,0.66,4,0,Success,None,0
TXN003390,CUST02570,2026-08-31 22:56:00,374.0,UPI,0.99,4,0,Success,None,0
TXN003391,CUST00789,2026-03-27 06:38:00,765.0,Net Banking,0.78,1,0,Failed,Insufficient Funds,1
TXN003392,CUST00803,2026-02-18 06:55:00,107.52,Card,0.35,1,0,Failed,Network Error,1
TXN003393,CUST00251,2026-08-14 05:48:00,3631.52,Wallet,0.64,3,0,Success,None,0
TXN003394,CUST00129,2026-05-14 11:46:00,1030.7,Card,0.36,0,0,Success,None,0
TXN003395,CUST02813,2026-09-08 11:06:00,1973.96,Net Banking,0.98,3,0,Failed,Insufficient Funds,1
TXN003396,CUST01941,2026-03-04 09:29:00,340.43,Card,0.63,3,0,Success,None,0
TXN003397,CUST00144,2026-09-07 04:43:00,1410.89,Net Banking,0.53,4,0,Success,None,0
TXN003398,CUST00445,2026-03-19 02:36:00,1302.43,Wallet,0.37,0,0,Failed,Insufficient Funds,0
TXN003399,CUST01701,2026-03-25 11:16:00,963.58,Card,0.98,0,1,Success,None,0
TXN003400,CUST01091,2026-11-19 17:22:00,919.62,Card,0.84,4,0,Success,None,0
TXN003401,CUST00645,2026-12-14 04:50:00,3419.87,Wallet,0.72,4,0,Failed,Authentication Failed,0
TXN003402,CUST00706,2026-04-12 15:28:00,1254.0,Wallet,0.67,4,1,Success,None,0
TXN003403,CUST01066,2026-12-04 05:22:00,1051.99,Net Banking,0.83,4,0,Failed,Insufficient Funds,0
TXN003404,CUST01663,2026-10-09 06:42:00,1373.45,Card,0.56,2,1,Failed,Expired Card,0
TXN003405,CUST00373,2026-10-18 00:48:00,523.25,Wallet,0.95,4,0,Failed,Bank Timeout,0
TXN003406,CUST00942,2026-07-23 21:55:00,1359.7,UPI,0.79,4,0,Failed,Authentication Failed,1
TXN003407,CUST02661,2026-01-20 05:39:00,1808.9,Wallet,0.77,4,0,Success,None,0
TXN003408,CUST02208,2026-03-29 13:22:00,3596.49,Card,0.64,1,0,Success,None,0
TXN003409,CUST02083,2026-03-29 22:12:00,797.88,UPI,0.5,4,0,Success,None,0
TXN003410,CUST01390,2026-04-05 12:55:00,362.27,UPI,0.83,4,0,Failed,Network Error,1
TXN003411,CUST02249,2026-01-17 00:38:00,1068.5,Net Banking,0.59,1,0,Success,None,0
TXN003412,CUST02010,2026-10-20 07:35:00,920.59,Wallet,0.63,1,0,Success,None,0
TXN003413,CUST02863,2026-08-16 11:56:00,1076.99,Card,0.72,0,0,Failed,Authentication Failed,1
TXN003414,CUST01730,2026-09-26 14:28:00,2420.77,UPI,0.96,4,0,Success,None,0
TXN003415,CUST01888,2026-11-05 11:10:00,2872.28,Net Banking,0.94,1,0,Success,None,0
TXN003416,CUST00123,2026-10-12 00:09:00,333.14,Net Banking,0.65,0,0,Success,None,0
TXN003417,CUST02724,2026-01-31 10:48:00,1692.46,UPI,0.73,0,0,Success,None,0
TXN003418,CUST00676,2026-01-31 02:03:00,574.11,Net Banking,0.55,4,0,Failed,Bank Timeout,0
TXN003419,CUST00403,2026-01-21 20:14:00,800.06,Wallet,0.43,3,0,Failed,Expired Card,0
TXN003420,CUST02946,2026-04-24 21:40:00,359.12,UPI,0.6,1,0,Success,None,0
TXN003421,CUST02754,2026-10-01 23:42:00,1348.99,Wallet,0.44,0,0,Success,None,0
TXN003422,CUST01069,2026-07-18 17:03:00,467.48,Net Banking,0.85,1,0,Failed,Bank Timeout,0
TXN003423,CUST01177,2026-02-24 19:45:00,1577.51,Wallet,0.99,3,0,Success,None,0
TXN003424,CUST01184,2026-04-25 08:46:00,410.43,Card,0.97,4,0,Success,None,0
TXN003425,CUST01921,2026-06-20 03:26:00,3529.18,Wallet,0.41,0,1,Success,None,0
TXN003426,CUST00181,2026-01-02 00:25:00,1098.8,UPI,0.53,4,0,Success,None,0
TXN003427,CUST01007,2026-08-20 19:17:00,783.51,Net Banking,0.87,3,0,Failed,Network Error,0
TXN003428,CUST01481,2026-07-12 23:31:00,5708.1,UPI,0.34,4,0,Failed,Bank Timeout,0
TXN003429,CUST01548,2026-03-27 20:28:00,774.27,Wallet,0.53,4,0,Success,None,0
TXN003430,CUST00612,2026-04-28 02:32:00,1807.2,Wallet,0.45,2,0,Success,None,0
TXN003431,CUST02709,2026-04-23 21:55:00,720.64,Net Banking,0.62,0,0,Success,None,0
TXN003432,CUST02363,2026-07-21 04:11:00,1516.09,Card,0.54,3,0,Success,None,0
TXN003433,CUST02561,2026-05-29 02:04:00,1217.55,UPI,0.41,3,0,Success,None,0
TXN003434,CUST00985,2026-08-14 00:57:00,711.34,Card,0.55,3,1,Failed,Network Error,0
TXN003435,CUST02558,2026-02-15 18:57:00,990.95,UPI,0.56,4,0,Failed,Insufficient Funds,0
TXN003436,CUST01097,2026-11-12 00:40:00,705.64,UPI,0.83,0,0,Failed,Authentication Failed,0
TXN003437,CUST02166,2026-04-06 05:57:00,2313.35,Net Banking,0.52,0,0,Success,None,0
TXN003438,CUST02637,2026-07-01 11:29:00,1153.82,Net Banking,0.65,1,1,Success,None,0
TXN003439,CUST02113,2026-09-19 11:33:00,350.79,Card,0.83,1,1,Success,None,0
TXN003440,CUST02165,2026-04-08 12:04:00,925.23,Card,0.97,0,1,Success,None,0
TXN003441,CUST00635,2026-09-11 15:22:00,1510.2,Card,0.76,0,0,Success,None,0
TXN003442,CUST02536,2026-07-09 22:53:00,1252.24,Wallet,0.88,2,0,Success,None,0
TXN003443,CUST01670,2026-01-08 12:57:00,451.33,Net Banking,0.67,2,0,Failed,Bank Timeout,1
TXN003444,CUST02937,2026-09-20 23:06:00,1420.26,Wallet,0.67,1,0,Success,None,0
TXN003445,CUST00877,2026-10-11 08:50:00,884.75,Wallet,0.98,0,0,Failed,Network Error,1
TXN003446,CUST01893,2026-04-17 04:15:00,1458.7,UPI,0.38,0,1,Success,None,0
TXN003447,CUST00642,2026-10-03 20:31:00,683.58,Wallet,0.98,2,0,Success,None,0
TXN003448,CUST00174,2026-10-15 03:24:00,2969.16,Net Banking,0.41,1,1,Success,None,0
TXN003449,CUST02954,2026-07-17 20:54:00,2314.73,Card,0.62,2,0,Success,None,0
TXN003450,CUST01204,2026-09-01 10:52:00,1640.22,Card,0.49,1,0,Success,None,0
TXN003451,CUST01925,2026-05-30 17:02:00,1243.74,UPI,0.48,3,0,Success,None,0
TXN003452,CUST01191,2026-10-09 02:09:00,2395.16,Net Banking,0.64,4,0,Success,None,0
TXN003453,CUST02994,2026-03-29 21:45:00,698.85,Card,0.88,0,0,Success,None,0
TXN003454,CUST01129,2026-06-19 13:11:00,625.43,Card,0.94,2,0,Failed,Expired Card,1
TXN003455,CUST02760,2026-04-16 11:24:00,1099.71,UPI,1.0,2,0,Success,None,0
TXN003456,CUST01194,2026-11-30 16:22:00,919.52,UPI,0.52,1,0,Success,None,0
TXN003457,CUST00856,2026-10-29 15:46:00,693.38,Card,0.4,2,0,Failed,Expired Card,0
TXN003458,CUST02405,2026-05-24 17:06:00,2271.51,Net Banking,0.6,2,0,Failed,Bank Timeout,1
TXN003459,CUST00419,2026-09-16 23:28:00,615.41,Card,0.47,0,0,Failed,Expired Card,1
TXN003460,CUST02156,2026-07-18 04:50:00,2407.73,Wallet,0.69,3,0,Success,None,0
TXN003461,CUST02485,2026-08-05 00:29:00,2489.46,UPI,0.5,1,0,Success,None,0
TXN003462,CUST02585,2026-03-20 22:16:00,2792.98,UPI,0.78,1,1,Success,None,0
TXN003463,CUST01659,2026-01-15 06:37:00,707.86,Card,0.49,2,0,Failed,Authentication Failed,0
TXN003464,CUST02963,2026-12-01 06:44:00,402.99,UPI,0.9,0,0,Success,None,0
TXN003465,CUST01342,2026-06-18 02:30:00,1170.26,Wallet,0.45,3,0,Failed,Expired Card,1
TXN003466,CUST02264,2026-01-04 21:15:00,974.17,Wallet,0.46,4,0,Success,None,0
TXN003467,CUST00855,2026-08-02 09:20:00,695.42,Card,0.54,0,0,Failed,Insufficient Funds,1
TXN003468,CUST01700,2026-11-01 23:01:00,1760.47,Net Banking,0.99,0,0,Success,None,0
TXN003469,CUST01002,2026-06-21 22:47:00,3808.09,UPI,0.89,3,0,Success,None,0
TXN003470,CUST01081,2026-09-21 21:12:00,1335.93,Wallet,0.31,2,0,Failed,Authentication Failed,0
TXN003471,CUST02544,2026-05-14 22:48:00,1202.88,UPI,0.77,1,1,Success,None,0
TXN003472,CUST00549,2026-04-24 07:33:00,1070.83,Net Banking,0.44,0,0,Success,None,0
TXN003473,CUST00505,2026-02-09 15:11:00,1149.28,UPI,0.85,4,0,Success,None,0
TXN003474,CUST00926,2026-07-12 22:14:00,410.65,Net Banking,0.63,1,1,Success,None,0
TXN003475,CUST01405,2026-10-03 10:34:00,4998.53,Wallet,0.34,0,0,Success,None,0
TXN003476,CUST00798,2026-12-09 19:49:00,369.2,Wallet,0.75,1,0,Success,None,0
TXN003477,CUST02485,2026-01-27 18:15:00,1137.71,Card,0.31,4,0,Failed,Bank Timeout,0
TXN003478,CUST01127,2026-06-02 06:53:00,903.19,Wallet,0.43,2,0,Failed,Insufficient Funds,0
TXN003479,CUST01046,2026-02-17 08:24:00,980.22,UPI,0.4,0,0,Success,None,0
TXN003480,CUST00176,2026-10-11 06:25:00,838.48,Wallet,0.76,2,0,Success,None,0
TXN003481,CUST00974,2026-06-06 01:46:00,820.13,Net Banking,0.36,3,1,Failed,Authentication Failed,0
TXN003482,CUST02128,2026-09-29 17:38:00,922.29,UPI,0.45,0,0,Failed,Bank Timeout,1
TXN003483,CUST00074,2026-11-15 12:22:00,3985.01,Wallet,0.75,0,0,Success,None,0
TXN003484,CUST02131,2026-05-23 05:01:00,2338.57,UPI,0.64,1,0,Failed,Authentication Failed,1
TXN003485,CUST00112,2026-09-07 08:49:00,2644.45,UPI,0.67,3,0,Success,None,0
TXN003486,CUST00298,2026-02-06 09:20:00,3881.18,Wallet,0.75,2,0,Success,None,0
TXN003487,CUST00896,2026-05-10 12:59:00,3370.12,Card,0.47,2,0,Success,None,0
TXN003488,CUST01761,2026-06-08 19:55:00,1550.96,UPI,0.93,4,0,Success,None,0
TXN003489,CUST01989,2026-10-05 19:38:00,1957.02,UPI,0.34,3,1,Success,None,0
TXN003490,CUST02545,2026-04-16 17:33:00,2250.98,Card,0.39,1,0,Success,None,0
TXN003491,CUST00475,2026-11-23 08:31:00,1046.12,UPI,0.39,1,0,Success,None,0
TXN003492,CUST02162,2026-05-05 17:45:00,1138.68,UPI,0.54,3,0,Failed,Network Error,1
TXN003493,CUST01954,2026-05-29 08:24:00,562.56,Card,0.86,4,0,Success,None,0
TXN003494,CUST00869,2026-08-12 17:39:00,908.99,UPI,0.83,1,0,Success,None,0
TXN003495,CUST00219,2026-06-14 09:33:00,623.64,UPI,0.45,0,0,Success,None,0
TXN003496,CUST02481,2026-07-25 12:20:00,557.34,UPI,0.96,0,0,Success,None,0
TXN003497,CUST01186,2026-12-07 09:49:00,1407.61,UPI,0.57,2,0,Success,None,0
TXN003498,CUST02928,2026-08-01 05:27:00,2178.99,UPI,0.35,3,0,Failed,Bank Timeout,0
TXN003499,CUST02449,2026-10-07 02:54:00,4435.65,Wallet,0.69,4,1,Failed,Expired Card,0
TXN003500,CUST02691,2026-02-02 15:24:00,211.07,Wallet,0.63,2,1,Failed,Expired Card,0
TXN003501,CUST00595,2026-07-30 21:49:00,6354.2,Net Banking,0.93,4,0,Success,None,0
TXN003502,CUST02609,2026-02-23 11:54:00,479.23,Wallet,0.92,4,0,Failed,Network Error,1
TXN003503,CUST01206,2026-07-27 08:12:00,538.14,UPI,0.94,0,0,Success,None,0
TXN003504,CUST00718,2026-03-09 08:09:00,508.45,Card,0.36,1,0,Failed,Bank Timeout,1
TXN003505,CUST00579,2026-07-25 07:33:00,3299.44,Net Banking,0.9,3,1,Success,None,0
TXN003506,CUST01671,2026-07-23 03:04:00,2018.78,UPI,0.44,4,0,Failed,Authentication Failed,1
TXN003507,CUST01631,2026-10-06 02:06:00,1902.26,Card,0.7,0,1,Success,None,0
TXN003508,CUST00126,2026-09-30 19:16:00,909.04,Wallet,0.64,3,0,Failed,Bank Timeout,1
TXN003509,CUST02301,2026-04-29 14:41:00,4538.41,Net Banking,0.45,1,0,Success,None,0
TXN003510,CUST02664,2026-08-28 07:13:00,1402.75,Net Banking,0.87,1,0,Success,None,0
TXN003511,CUST01167,2026-05-29 08:32:00,689.92,UPI,0.77,0,0,Success,None,0
TXN003512,CUST00584,2026-05-05 06:40:00,3604.38,UPI,0.99,4,1,Failed,Insufficient Funds,1
TXN003513,CUST01664,2026-07-18 05:55:00,767.67,Card,0.79,4,0,Success,None,0
TXN003514,CUST01779,2026-10-13 07:12:00,732.91,Card,0.58,2,0,Failed,Expired Card,0
TXN003515,CUST02347,2026-05-29 03:45:00,259.66,Wallet,0.46,3,0,Success,None,0
TXN003516,CUST00888,2026-10-22 10:53:00,804.88,UPI,0.31,0,1,Success,None,0
TXN003517,CUST00403,2026-10-21 21:42:00,643.36,Wallet,0.72,1,0,Success,None,0
TXN003518,CUST02341,2026-04-02 17:24:00,2143.43,Net Banking,0.76,2,0,Success,None,0
TXN003519,CUST01094,2026-03-29 14:24:00,2443.34,Card,0.83,3,0,Failed,Expired Card,1
TXN003520,CUST02085,2026-11-08 03:55:00,760.61,Net Banking,0.35,2,0,Failed,Insufficient Funds,0
TXN003521,CUST01960,2026-01-03 08:54:00,974.1,Card,0.83,1,0,Success,None,0
TXN003522,CUST02460,2026-01-23 19:03:00,791.75,Wallet,0.83,3,1,Success,None,0
TXN003523,CUST00479,2026-01-28 07:51:00,2121.2,UPI,0.82,3,0,Success,None,0
TXN003524,CUST02738,2026-10-27 20:22:00,526.99,UPI,0.45,1,0,Success,None,0
TXN003525,CUST00197,2026-07-12 04:05:00,1304.47,UPI,0.42,0,1,Success,None,0
TXN003526,CUST02508,2026-04-17 16:34:00,1851.65,UPI,0.6,2,0,Success,None,0
TXN003527,CUST01317,2026-05-29 11:19:00,1198.37,UPI,0.87,0,1,Success,None,0
TXN003528,CUST02579,2026-11-14 10:15:00,4399.48,Card,0.73,4,0,Failed,Expired Card,0
TXN003529,CUST02630,2026-01-19 07:31:00,280.42,Wallet,0.83,3,0,Success,None,0
TXN003530,CUST00904,2026-01-07 02:57:00,1026.07,Net Banking,0.4,2,0,Success,None,0
TXN003531,CUST01805,2026-05-23 06:19:00,1641.71,Wallet,0.62,3,0,Failed,Bank Timeout,1
TXN003532,CUST02926,2026-09-22 08:04:00,711.21,UPI,0.42,3,0,Success,None,0
TXN003533,CUST01687,2026-05-06 10:43:00,480.21,Wallet,0.38,1,0,Failed,Insufficient Funds,0
TXN003534,CUST02016,2026-12-03 02:05:00,1224.39,UPI,0.8,3,1,Failed,Insufficient Funds,0
TXN003535,CUST02316,2026-10-08 00:36:00,1367.21,Card,0.95,4,0,Success,None,0
TXN003536,CUST00094,2026-01-25 10:50:00,1724.88,Net Banking,0.88,3,0,Success,None,0
TXN003537,CUST00813,2026-03-26 12:14:00,487.2,Card,0.53,1,1,Success,None,0
TXN003538,CUST00544,2026-09-18 07:03:00,627.92,UPI,0.42,2,0,Failed,Bank Timeout,1
TXN003539,CUST01413,2026-06-20 02:23:00,1607.49,Card,0.95,3,0,Success,None,0
TXN003540,CUST01902,2026-11-06 07:26:00,346.65,UPI,0.77,0,0,Success,None,0
TXN003541,CUST02778,2026-08-08 12:27:00,368.06,Card,0.93,0,0,Success,None,0
TXN003542,CUST00002,2026-03-21 16:31:00,1051.55,Card,0.36,3,0,Success,None,0
TXN003543,CUST00975,2026-02-18 04:32:00,770.68,Wallet,0.32,4,0,Failed,Authentication Failed,1
TXN003544,CUST02237,2026-05-17 21:22:00,448.92,Wallet,0.34,4,0,Success,None,0
TXN003545,CUST00780,2026-01-28 01:33:00,794.22,UPI,0.91,1,1,Failed,Expired Card,0
TXN003546,CUST01258,2026-09-22 07:46:00,2587.07,Net Banking,0.41,2,0,Success,None,0
TXN003547,CUST02371,2026-02-21 06:46:00,4812.3,Card,0.83,2,0,Success,None,0
TXN003548,CUST01205,2026-10-25 15:05:00,385.25,Wallet,0.74,4,0,Success,None,0
TXN003549,CUST01767,2026-01-20 06:14:00,505.33,UPI,0.8,2,0,Success,None,0
TXN003550,CUST01851,2026-10-30 22:07:00,363.07,Card,0.42,1,0,Success,None,0
TXN003551,CUST01632,2026-12-04 18:13:00,153.46,UPI,0.42,3,0,Success,None,0
TXN003552,CUST01898,2026-11-30 04:52:00,500.39,Card,0.83,3,0,Success,None,0
TXN003553,CUST00308,2026-08-21 16:12:00,1879.02,Card,0.4,0,0,Failed,Insufficient Funds,1
TXN003554,CUST02413,2026-02-07 06:14:00,1399.78,Wallet,0.86,4,0,Failed,Bank Timeout,0
TXN003555,CUST02128,2026-07-28 10:45:00,203.96,Net Banking,0.5,3,0,Failed,Expired Card,0
TXN003556,CUST02013,2026-03-27 03:32:00,639.81,Net Banking,0.97,4,1,Success,None,0
TXN003557,CUST00949,2026-11-16 04:13:00,5594.27,Wallet,0.6,4,0,Success,None,0
TXN003558,CUST02111,2026-05-29 16:52:00,918.34,UPI,0.34,1,0,Success,None,0
TXN003559,CUST01387,2026-09-26 23:36:00,716.25,UPI,0.53,1,1,Success,None,0
TXN003560,CUST02019,2026-05-27 15:33:00,1856.51,UPI,0.72,4,1,Failed,Insufficient Funds,0
TXN003561,CUST01960,2026-11-10 10:41:00,876.83,Wallet,0.3,0,1,Failed,Authentication Failed,0
TXN003562,CUST01660,2026-11-10 03:40:00,990.53,Card,0.97,4,0,Success,None,0
TXN003563,CUST01496,2026-07-16 20:00:00,427.52,UPI,0.69,0,1,Failed,Bank Timeout,1
TXN003564,CUST02699,2026-03-23 12:32:00,1134.37,UPI,0.95,1,0,Success,None,0
TXN003565,CUST01344,2026-05-24 05:12:00,553.14,Net Banking,0.55,1,0,Failed,Network Error,1
TXN003566,CUST01373,2026-12-08 04:08:00,881.04,UPI,0.59,4,1,Failed,Insufficient Funds,0
TXN003567,CUST01659,2026-09-24 16:35:00,950.56,Net Banking,0.43,4,0,Failed,Insufficient Funds,0
TXN003568,CUST00298,2026-04-30 04:47:00,2002.82,Card,0.7,4,0,Success,None,0
TXN003569,CUST01871,2026-07-22 23:44:00,959.52,Wallet,0.49,4,0,Success,None,0
TXN003570,CUST00964,2026-10-13 05:00:00,432.31,Net Banking,0.92,3,0,Failed,Expired Card,0
TXN003571,CUST00649,2026-11-06 19:02:00,760.83,UPI,0.91,1,0,Success,None,0
TXN003572,CUST00139,2026-08-30 03:23:00,355.46,Net Banking,0.53,4,0,Failed,Expired Card,0
